competitor,competitor_product_id,competitor_product_name,competitor_product_group_name,unit,color,stem_length,stems_per_unit,unit_price,stem_price,available_units,grower_country,product_url,created_at,eta_date
Dvflora,31009,SpRose Htpk Majolica 60cm,Roses-Spray,Bu,Pink Hot,60,1,,,,South America,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,40947,Rose Yel Brighton 40cm,Roses-Standard,Stem,Yellow,40,1,1.09,1.09,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,48892,Rose Yel Brighton 50cm,Roses-Standard,Stem,Yellow,50,1,1.55,1.55,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,20314,Rose Yel Brighton 50cm Cs50,Roses-Standard,Stem,Yellow,50,1,1.45,1.45,50,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,48893,Rose Yel Brighton 60cm,Roses-Standard,Stem,Yellow,60,1,1.65,1.65,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,53448,Rose Yel Brighton 70/80cm,Roses-Standard,Stem,Yellow,70,70,1.99,1.99,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,30960,SpRose Htpk Majolica 40/50cm,Roses-Spray,Bu,Pink,40,40,,,,South America,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,53015,SpRose Htpk Majolica 40/50cm,Roses-Spray,Bu,Pink,40,40,,,,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,31009,SpRose Htpk Majolica 60cm,Roses-Spray,Bu,Pink,60,1,,,,South America,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,54944,Rose Gr Veggie 60cm,Roses-Standard,Stem,Green,60,1,2.39,2.39,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,57543,SpRose Org Royal Flash 40/50cm,Roses-Spray,Bu,Orange,40,40,,,,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,27220,Hydrangea 12white/12blue 24pk,Hydrangea,Stem,Assorted,,1,2.29,2.29,24,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,43307,Hydrangea 15White/15blue 30pk,Hydrangea,Stem,Assorted,,1,2.29,2.29,30,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,43478,Hydrangea 5white/5blue 10pack,Hydrangea,Stem,Assorted,,1,2.49,2.49,10,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,51291,Hydrangea 5wht/5blue 10pk,Hydrangea,Stem,Assorted,,1,2.49,2.49,10,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,42063,Hydrangea 8wht/8blue/8grn 24pk,Hydrangea,Stem,Assorted,,1,1.99,1.99,24,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,27220,Hydrangea 12white/12blue 24pk,Hydrangea,Stem,Blue,,1,2.29,2.29,24,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,43307,Hydrangea 15White/15blue 30pk,Hydrangea,Stem,Blue,,1,2.29,2.29,30,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,43478,Hydrangea 5white/5blue 10pack,Hydrangea,Stem,Blue,,1,2.49,2.49,10,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,51291,Hydrangea 5wht/5blue 10pk,Hydrangea,Stem,Blue,,1,2.49,2.49,10,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,42063,Hydrangea 8wht/8blue/8grn 24pk,Hydrangea,Stem,Blue,,1,1.99,1.99,24,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,27220,Hydrangea 12white/12blue 24pk,Hydrangea,Stem,White,,1,2.29,2.29,24,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,43307,Hydrangea 15White/15blue 30pk,Hydrangea,Stem,White,,1,2.29,2.29,30,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,43478,Hydrangea 5white/5blue 10pack,Hydrangea,Stem,White,,1,2.49,2.49,10,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,17375,Hydrangea Green Mojito Sel 10p,Hydrangea,Stem,Green,,1,2.79,2.79,10,South America,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,43493,Hydrangea Green Mojito Sel 30p,Hydrangea,Stem,Green,,1,2.59,2.59,30,South America,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,17375,Hydrangea Green Mojito Sel 10p,Hydrangea,Stem,Green-Light,,1,2.79,2.79,10,South America,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,43493,Hydrangea Green Mojito Sel 30p,Hydrangea,Stem,Green-Light,,1,2.59,2.59,30,South America,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,20502,SpRose Yel Bril Star Lemon 50c,Roses-Spray,Bu,Yellow,50,1,,,,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,31029,SpRose Org Babe 40/50cm,Roses-Spray,Bu,Orange,40,40,,,,South America,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,55618,Hydrangea Antique Red Sel 40pk,Hydrangea,Stem,Green-Antique,,1,3.69,3.69,40,South America,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,33702,Hydrangea Green Antique XLG,Hydrangea,Stem,Green-Antique,,1,5.99,5.99,16,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,24105,Rose Rd Bl Baccara 40cm,Roses-Standard,Stem,Red,40,1,0.99,0.99,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,55618,Hydrangea Antique Red Sel 40pk,Hydrangea,Stem,Green,,1,3.69,3.69,40,South America,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,33702,Hydrangea Green Antique XLG,Hydrangea,Stem,Green,,1,5.99,5.99,16,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,30254,SpRose Yel Babe 40/50cm,Roses-Spray,Bu,Yellow,40,40,,,,South America,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,30732,Rose Lav Cool Water 50cm,Roses-Standard,Stem,Lavender,50,1,1.45,1.45,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,32194,Rose Lav Cool Water 50cm Cs50,Roses-Standard,Stem,Lavender,50,1,1.35,1.35,50,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,30174,Rose Lav Cool Water 60cm Cs50,Roses-Standard,Stem,Lavender,60,1,1.45,1.45,50,South America,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,51178,Rose Lav Cool Water 60cm Cs50,Roses-Standard,Stem,Lavender,60,1,1.45,1.45,50,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,23835,Rose Wht Tibet 40cm,Roses-Standard,Stem,White,40,1,1.09,1.09,25,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,66826,Rose Wht Tibet 40cm Cs125,Roses-Standard,Stem,White,40,1,0.99,0.99,125,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,23881,Rose Wht Tibet 50cm,Roses-Standard,Stem,White,50,1,1.55,1.55,25,South America,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,24612,Rose Wht Tibet 50cm Cs50,Roses-Standard,Stem,White,50,1,1.55,1.55,50,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,30551,Rose Wht Tibet 50cm Cs50,Roses-Standard,Stem,White,50,1,1.45,1.45,50,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,67367,Rose Wht Tibet 50cm Cs50,Roses-Standard,Stem,White,50,1,1.59,1.59,50,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,54415,Rose Wht Tibet 50cm DVF,Roses-Standard,Stem,White,50,1,1.55,1.55,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,39798,Rose Wht Tibet 60cm,Roses-Standard,Stem,White,60,1,1.65,1.65,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,30609,Rose Wht Tibet 60cm Cs50,Roses-Standard,Stem,White,60,1,1.55,1.55,50,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,23551,SpRose Wht Majo 50cm Cs5,Roses-Spray,Bu,White,50,1,17.99,17.99,5,South America,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,23598,SpRose Wht Majolica 40/50cm,Roses-Spray,Bu,White,40,40,,,,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,23575,SpRose Wht Majolica 50cm Cs6,Roses-Spray,Bu,White,50,1,17.99,17.99,6,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,52624,SpRose Wht Majolica 60-80 DVF,Roses-Spray,Bu,White,60,1,,,,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,17363,Hydrangea Green Shamrock 10pk,Hydrangea,Stem,Green-White,,1,2.99,2.99,10,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,53542,Hydrangea Green Shamrock 30pk,Hydrangea,Stem,Green-White,,1,2.49,2.49,30,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,23589,SpRose Rd Mikado 40/50cm,Roses-Spray,Bu,Red,40,40,,,,South America,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,52750,SpRose Rd Mikado 40/50cm,Roses-Spray,Bu,Red,40,40,,,,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,17363,Hydrangea Green Shamrock 10pk,Hydrangea,Stem,White,,1,2.99,2.99,10,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,53542,Hydrangea Green Shamrock 30pk,Hydrangea,Stem,White,,1,2.49,2.49,30,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,60925,Rose HPk Cherry-O 50cm,Roses-Standard,Stem,Pink Hot,50,1,1.45,1.45,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,33523,Rose HPk Cherry-O 60cm,Roses-Standard,Stem,Pink Hot,60,1,1.55,1.55,25,South America,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,17363,Hydrangea Green Shamrock 10pk,Hydrangea,Stem,Green,,1,2.99,2.99,10,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,53542,Hydrangea Green Shamrock 30pk,Hydrangea,Stem,Green,,1,2.49,2.49,30,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,30249,SpRose Org Bril Star 50cm,Roses-Spray,Bu,Orange,50,1,,,,South America,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,29266,SpRose Rd Bril Star 50cm,Roses-Spray,Bu,Red,50,1,,,,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,56806,SpRose Htpk Bril Star 50cm,Roses-Spray,Bu,Pink Hot,50,1,,,,South America,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,60925,Rose HPk Cherry-O 50cm,Roses-Standard,Stem,Pink,50,1,1.45,1.45,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,33523,Rose HPk Cherry-O 60cm,Roses-Standard,Stem,Pink,60,1,1.55,1.55,25,South America,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,56806,SpRose Htpk Bril Star 50cm,Roses-Spray,Bu,Pink,50,1,,,,South America,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,56863,SpRose Wht Pascua 40/50cm,Roses-Spray,Bu,White,40,40,,,,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,64136,SpRose Pch Apricot Bril Stars,Roses-Spray,Bu,Peach,,1,,,,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,34539,SpRose Pch LtPk Bril Star 50cm,Roses-Spray,Bu,Peach,50,1,,,,South America,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,25800,SpRose Yel Bril Star 50cm,Roses-Spray,Bu,Yellow,50,1,,,,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,52442,SpRose Yel Bril Star 60cm,Roses-Spray,Bu,Yellow,60,1,,,,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,25765,Hypericum Pink Ilusion 50/60cm,Hypericum,Bu,Pink,50,50,,,,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,68371,Hypericum Burg Ilusion 50/60c,Hypericum,Bu,Burgundy,50,50,,,,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,30038,SpRose Rd/Brg Rubicon 40/50cm,Roses-Spray,Bu,Red,40,40,,,,South America,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,28306,Hydrangea Green Mini 40pk,Hydrangea,Stem,Green,,1,1.29,1.29,40,South America,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,51364,Hydrangea Green Mini DVF 20pk,Hydrangea,Stem,Green,,1,1.59,1.59,20,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,48987,Hydrangea Green Mini Mojito,Hydrangea,Stem,Green,,1,1.59,1.59,50,South America,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,12584,Hydrangea Green-Dark Mini 20pk,Hydrangea,Stem,Green,,1,1.49,1.49,20,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,42065,Hydrangea Green-Dark Mini 50pk,Hydrangea,Stem,Green,,1,1.29,1.29,50,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,32269,Hypericum Grn Lucky Rom 50/60,Hypericum,Bu,Green,50,50,,,,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,36435,Hypericum Pch Mellow Rom 50/60,Hypericum,Bu,Peach,50,50,,,,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,46857,Rose Pk Secret Garden 50cm,Roses-Standard,Stem,Pink,50,1,1.55,1.55,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,46858,Rose Pk Secret Garden 60cm,Roses-Standard,Stem,Pink,60,1,1.65,1.65,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,64128,SpRose Yel Somerset 40/50cm,Roses-Spray,Bu,Yellow,40,40,,,,South America,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,51145,Rose Pk Priceless 60cm,Roses-Standard,Stem,Pink,60,1,1.55,1.55,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,68681,Rose Wht Cotton Expr 60cm,Roses-Standard,Stem,White,60,1,1.79,1.79,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,53632,SpRose Lav Ocean Mik 40/50c,Roses-Spray,Bu,Lavender,40,40,,,,South America,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,23599,SpRose White Asst 50cm x12,Roses-Spray,Bu,White,50,12,14.99,14.99,12,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,12280,Hypericum Pink Sweet Rom 50/60,Hypericum,Bu,Pink,50,50,,,,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,17687,Hypericum Pk Lt Lovely Rom 50/,Hypericum,Bu,Light Pink,50,1,,,,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,17687,Hypericum Pk Lt Lovely Rom 50/,Hypericum,Bu,Pink,50,1,,,,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,54821,Rose Brw Moab 60cm,Roses-Standard,Stem,Brown,60,1,2.49,2.49,25,South America,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,23576,SpRose Asst 40cm Cs10,Roses-Spray,Bu,Assorted,40,1,8.99,8.99,10,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,31613,SpRose Asst 50/60cm cs10,Roses-Spray,Bu,Assorted,50,50,13.99,13.99,10,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,23599,SpRose White Asst 50cm x12,Roses-Spray,Bu,Assorted,50,12,14.99,14.99,12,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,64129,SpRose Wht Floreana 40/50cm,Roses-Spray,Bu,White,40,40,,,,South America,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,63378,Sprose Wht Floreana 60cm,Roses-Spray,Bu,White,60,1,,,,South America,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,12182,Hypericum Burg Rocky Rom 50/60,Hypericum,Bu,Burgundy,50,50,,,,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,52270,SpRose Wht Swt Dream 40/50cm,Roses-Spray,Bu,White,40,40,,,,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,41994,SpRose Wht Swt Dreams 60cm,Roses-Spray,Bu,White,60,1,19.99,19.99,10,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,52271,SpRose Wht Swt Dreams 60cm,Roses-Spray,Bu,White,60,1,,,,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,68987,Rose Var Wildcat 50cm DVF,Roses-Standard,Stem,Bicolor,50,1,1.49,1.49,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,68988,Rose Var Wildcat 60cm DVF,Roses-Standard,Stem,Bicolor,60,1,1.59,1.59,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,20397,Hypericum Red True Rom 50/60cm,Hypericum,Bu,Red,50,50,,,,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,68368,Hypericum Green Ilusion 50/60c,Hypericum,Bu,Green,50,50,,,,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,58806,SpRose Crm New Moon 60cm,Roses-Spray,Bu,Cream,60,1,,,,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,54445,Rose Crm Soul 50cm DVF,Roses-Standard,Stem,Cream,50,1,1.45,1.45,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,54446,Rose Crm Soul 60cm DVF,Roses-Standard,Stem,Cream,60,1,1.55,1.55,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,68370,Hypericum White Ilusion 50/60,Hypericum,Bu,White,50,50,,,,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,68707,SpRose Crm Chmpgn Majo 40/50,Roses-Spray,Bu,Cream,40,40,,,,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,68708,SpRose Crm Chmpgn Majo 60cm,Roses-Spray,Bu,Cream,60,1,,,,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,49044,SpRose Sal Fibo Nautilis 50cm,Roses-Spray,Bu,Salmon,50,1,,,,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,28789,Rose Pk Geraldine 50cm,Roses-Standard,Stem,Pink,50,1,1.55,1.55,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,46791,Rose Pk Geraldine 50cm,Roses-Standard,Stem,Pink,50,1,1.55,1.55,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
Dvflora,28771,Rose Pk Geraldine 60cm,Roses-Standard,Stem,Pink,60,1,1.65,1.65,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,2025-05-28,2025-06-05
